customer_id,company_name,country,city,order_id,order_date,product_id,unit_price,quantity,discount,total_price
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10646,1997-08-27,1,18.0,15,0.25,202.5
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10646,1997-08-27,10,31.0,18,0.25,418.5
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10646,1997-08-27,71,21.5,30,0.25,483.75
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10646,1997-08-27,77,13.0,35,0.25,341.25
QUEDE,Que Delícia,Brazil,Rio de Janeiro,10647,1997-08-27,19,9.2,30,0.0,275.9999942779541
QUEDE,Que Delícia,Brazil,Rio de Janeiro,10647,1997-08-27,39,18.0,20,0.0,360.0
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10648,1997-08-28,22,21.0,15,0.0,315.0
RICAR,Ricardo Adocicados,Brazil,Rio de Janeiro,10648,1997-08-28,24,4.5,15,0.15,57.37499959766865
MAISD,Maison Dewey,Belgium,Bruxelles,10649,1997-08-28,28,45.6,20,0.0,911.9999694824219
MAISD,Maison Dewey,Belgium,Bruxelles,10649,1997-08-28,72,34.8,15,0.0,521.9999885559082
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10650,1997-08-29,30,25.89,30,0.0,776.6999816894531
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10650,1997-08-29,53,32.8,25,0.05,778.9999812692404
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10650,1997-08-29,54,7.45,30,0.0,223.4999942779541
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10651,1997-09-01,19,9.2,12,0.25,82.79999828338623
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10651,1997-09-01,22,21.0,20,0.25,315.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10652,1997-09-01,30,25.89,2,0.25,38.834999084472656
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10652,1997-09-01,42,14.0,20,0.0,280.0
FRANK,Frankenversand,Germany,München,10653,1997-09-02,16,17.45,30,0.1,471.1500198192894
FRANK,Frankenversand,Germany,München,10653,1997-09-02,60,34.0,20,0.1,611.999998986721
BERGS,Berglunds snabbköp,Sweden,Luleå,10654,1997-09-02,4,22.0,12,0.1,237.59999960660934
BERGS,Berglunds snabbköp,Sweden,Luleå,10654,1997-09-02,39,18.0,20,0.1,323.9999994635582
BERGS,Berglunds snabbköp,Sweden,Luleå,10654,1997-09-02,54,7.45,6,0.1,40.22999890342355
REGGC,Reggiani Caseifici,Italy,Reggio Emilia,10655,1997-09-03,41,9.65,20,0.2,154.39999332129958
GREAL,Great Lakes Food Market,USA,Eugene,10656,1997-09-04,14,23.25,3,0.1,62.7749998960644
GREAL,Great Lakes Food Market,USA,Eugene,10656,1997-09-04,44,19.45,28,0.1,490.14001841455695
GREAL,Great Lakes Food Market,USA,Eugene,10656,1997-09-04,47,9.5,6,0.1,51.29999991506338
SAVEA,Save-a-lot Markets,USA,Boise,10657,1997-09-04,15,15.5,50,0.0,775.0
SAVEA,Save-a-lot Markets,USA,Boise,10657,1997-09-04,41,9.65,24,0.0,231.59999084472656
SAVEA,Save-a-lot Markets,USA,Boise,10657,1997-09-04,46,12.0,45,0.0,540.0
SAVEA,Save-a-lot Markets,USA,Boise,10657,1997-09-04,47,9.5,10,0.0,95.0
SAVEA,Save-a-lot Markets,USA,Boise,10657,1997-09-04,56,38.0,45,0.0,1710.0
SAVEA,Save-a-lot Markets,USA,Boise,10657,1997-09-04,60,34.0,30,0.0,1020.0
QUICK,QUICK-Stop,Germany,Cunewalde,10658,1997-09-05,21,10.0,60,0.0,600.0
QUICK,QUICK-Stop,Germany,Cunewalde,10658,1997-09-05,40,18.4,70,0.05,1223.5999736726285
QUICK,QUICK-Stop,Germany,Cunewalde,10658,1997-09-05,60,34.0,55,0.05,1776.4999986067414
QUICK,QUICK-Stop,Germany,Cunewalde,10658,1997-09-05,77,13.0,70,0.05,864.4999993219972
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10659,1997-09-05,31,12.5,20,0.05,237.49999981373549
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10659,1997-09-05,40,18.4,24,0.05,419.5199909734726
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10659,1997-09-05,70,15.0,40,0.05,569.9999995529652
HUNGC,Hungry Coyote Import Store,USA,Elgin,10660,1997-09-08,20,81.0,21,0.0,1701.0
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10661,1997-09-09,39,18.0,3,0.2,43.19999983906746
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10661,1997-09-09,58,13.25,49,0.2,519.3999980650842
LONEP,Lonesome Pine Restaurant,USA,Portland,10662,1997-09-09,68,12.5,10,0.0,125.0
BONAP,Bon app',France,Marseille,10663,1997-09-10,40,18.4,30,0.05,524.3999887168408
BONAP,Bon app',France,Marseille,10663,1997-09-10,42,14.0,30,0.05,398.9999996870756
BONAP,Bon app',France,Marseille,10663,1997-09-10,51,53.0,20,0.05,1006.9999992102385
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10664,1997-09-10,10,31.0,24,0.15,632.3999955654144
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10664,1997-09-10,56,38.0,12,0.15,387.5999972820282
FURIB,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,10664,1997-09-10,65,21.05,15,0.15,268.3874883905054
LONEP,Lonesome Pine Restaurant,USA,Portland,10665,1997-09-11,51,53.0,20,0.0,1060.0
LONEP,Lonesome Pine Restaurant,USA,Portland,10665,1997-09-11,59,55.0,1,0.0,55.0
LONEP,Lonesome Pine Restaurant,USA,Portland,10665,1997-09-11,76,18.0,10,0.0,180.0
RICSU,Richter Supermarkt,Switzerland,Genève,10666,1997-09-12,29,123.79,36,0.0,4456.440032958984
RICSU,Richter Supermarkt,Switzerland,Genève,10666,1997-09-12,65,21.05,10,0.0,210.49999237060547
ERNSH,Ernst Handel,Austria,Graz,10667,1997-09-12,69,36.0,45,0.2,1295.9999951720238
ERNSH,Ernst Handel,Austria,Graz,10667,1997-09-12,71,21.5,14,0.2,240.7999991029501
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10668,1997-09-15,31,12.5,8,0.1,89.99999985098839
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10668,1997-09-15,55,24.0,4,0.1,86.39999985694885
WANDK,Die Wandernde Kuh,Germany,Stuttgart,10668,1997-09-15,64,33.25,15,0.1,448.8749992568046
SIMOB,Simons bistro,Denmark,Kobenhavn,10669,1997-09-15,36,19.0,30,0.0,570.0
FRANK,Frankenversand,Germany,München,10670,1997-09-16,23,9.0,32,0.0,288.0
FRANK,Frankenversand,Germany,München,10670,1997-09-16,46,12.0,60,0.0,720.0
FRANK,Frankenversand,Germany,München,10670,1997-09-16,67,14.0,25,0.0,350.0
FRANK,Frankenversand,Germany,München,10670,1997-09-16,73,15.0,50,0.0,750.0
FRANK,Frankenversand,Germany,München,10670,1997-09-16,75,7.75,25,0.0,193.75
FRANR,France restauration,France,Nantes,10671,1997-09-17,16,17.45,10,0.0,174.50000762939453
FRANR,France restauration,France,Nantes,10671,1997-09-17,62,49.3,10,0.0,492.99999237060547
FRANR,France restauration,France,Nantes,10671,1997-09-17,65,21.05,12,0.0,252.59999084472656
BERGS,Berglunds snabbköp,Sweden,Luleå,10672,1997-09-17,38,263.5,15,0.1,3557.249994110316
BERGS,Berglunds snabbköp,Sweden,Luleå,10672,1997-09-17,71,21.5,12,0.0,258.0
WILMK,Wilman Kala,Finland,Helsinki,10673,1997-09-18,16,17.45,3,0.0,52.35000228881836
WILMK,Wilman Kala,Finland,Helsinki,10673,1997-09-18,42,14.0,6,0.0,84.0
WILMK,Wilman Kala,Finland,Helsinki,10673,1997-09-18,43,46.0,6,0.0,276.0
ISLAT,Island Trading,UK,Cowes,10674,1997-09-18,23,9.0,5,0.0,45.0
FRANK,Frankenversand,Germany,München,10675,1997-09-19,14,23.25,30,0.0,697.5
FRANK,Frankenversand,Germany,München,10675,1997-09-19,53,32.8,10,0.0,327.99999237060547
FRANK,Frankenversand,Germany,München,10675,1997-09-19,58,13.25,30,0.0,397.5
TORTU,Tortuga Restaurante,Mexico,México D.F.,10676,1997-09-22,10,31.0,2,0.0,62.0
TORTU,Tortuga Restaurante,Mexico,México D.F.,10676,1997-09-22,19,9.2,7,0.0,64.39999866485596
TORTU,Tortuga Restaurante,Mexico,México D.F.,10676,1997-09-22,44,19.45,21,0.0,408.4500160217285
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10677,1997-09-22,26,31.23,30,0.15,796.3649827426673
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10677,1997-09-22,33,2.5,8,0.15,16.99999988079071
SAVEA,Save-a-lot Markets,USA,Boise,10678,1997-09-23,12,38.0,100,0.0,3800.0
SAVEA,Save-a-lot Markets,USA,Boise,10678,1997-09-23,33,2.5,30,0.0,75.0
SAVEA,Save-a-lot Markets,USA,Boise,10678,1997-09-23,41,9.65,120,0.0,1157.9999542236328
SAVEA,Save-a-lot Markets,USA,Boise,10678,1997-09-23,54,7.45,30,0.0,223.4999942779541
BLONP,Blondesddsl père et fils,France,Strasbourg,10679,1997-09-23,59,55.0,12,0.0,660.0
OLDWO,Old World Delicatessen,USA,Anchorage,10680,1997-09-24,16,17.45,50,0.25,654.3750286102295
OLDWO,Old World Delicatessen,USA,Anchorage,10680,1997-09-24,31,12.5,20,0.25,187.5
OLDWO,Old World Delicatessen,USA,Anchorage,10680,1997-09-24,42,14.0,40,0.25,420.0
GREAL,Great Lakes Food Market,USA,Eugene,10681,1997-09-25,19,9.2,30,0.1,248.39999443888667
GREAL,Great Lakes Food Market,USA,Eugene,10681,1997-09-25,21,10.0,12,0.1,107.99999982118607
GREAL,Great Lakes Food Market,USA,Eugene,10681,1997-09-25,64,33.25,28,0.0,931.0
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10682,1997-09-25,33,2.5,30,0.0,75.0
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10682,1997-09-25,66,17.0,4,0.0,68.0
ANTON,Antonio Moreno Taquería,Mexico,México D.F.,10682,1997-09-25,75,7.75,30,0.0,232.5
DUMON,Du monde entier,France,Nantes,10683,1997-09-26,52,7.0,9,0.0,63.0
OTTIK,Ottilies Käseladen,Germany,Köln,10684,1997-09-26,40,18.4,20,0.0,367.99999237060547
OTTIK,Ottilies Käseladen,Germany,Köln,10684,1997-09-26,47,9.5,40,0.0,380.0
OTTIK,Ottilies Käseladen,Germany,Köln,10684,1997-09-26,60,34.0,30,0.0,1020.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10685,1997-09-29,10,31.0,20,0.0,620.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10685,1997-09-29,41,9.65,4,0.0,38.599998474121094
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10685,1997-09-29,47,9.5,15,0.0,142.5
PICCO,Piccolo und mehr,Austria,Salzburg,10686,1997-09-30,17,39.0,30,0.2,935.9999965131283
PICCO,Piccolo und mehr,Austria,Salzburg,10686,1997-09-30,26,31.23,15,0.0,468.4499931335449
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10687,1997-09-30,9,97.0,50,0.25,3637.5
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10687,1997-09-30,29,123.79,10,0.0,1237.9000091552734
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10687,1997-09-30,36,19.0,6,0.25,85.5
VAFFE,Vaffeljernet,Denmark,Århus,10688,1997-10-01,10,31.0,18,0.1,502.1999991685152
VAFFE,Vaffeljernet,Denmark,Århus,10688,1997-10-01,28,45.6,60,0.1,2462.3999135255817
VAFFE,Vaffeljernet,Denmark,Århus,10688,1997-10-01,34,14.0,14,0.0,196.0
BERGS,Berglunds snabbköp,Sweden,Luleå,10689,1997-10-01,1,18.0,35,0.25,472.5
HANAR,Hanari Carnes,Brazil,Rio de Janeiro,10690,1997-10-02,56,38.0,20,0.25,570.0
HANAR,Hanari Carnes,Brazil,Rio de Janeiro,10690,1997-10-02,77,13.0,30,0.25,292.5
QUICK,QUICK-Stop,Germany,Cunewalde,10691,1997-10-03,1,18.0,30,0.0,540.0
QUICK,QUICK-Stop,Germany,Cunewalde,10691,1997-10-03,29,123.79,40,0.0,4951.600036621094
QUICK,QUICK-Stop,Germany,Cunewalde,10691,1997-10-03,43,46.0,40,0.0,1840.0
QUICK,QUICK-Stop,Germany,Cunewalde,10691,1997-10-03,44,19.45,24,0.0,466.8000183105469
QUICK,QUICK-Stop,Germany,Cunewalde,10691,1997-10-03,62,49.3,48,0.0,2366.3999633789062
ALFKI,Alfreds Futterkiste,Germany,Berlin,10692,1997-10-03,63,43.9,20,0.0,878.0000305175781
WHITC,White Clover Markets,USA,Seattle,10693,1997-10-06,9,97.0,6,0.0,582.0
WHITC,White Clover Markets,USA,Seattle,10693,1997-10-06,54,7.45,60,0.15,379.9499876081944
WHITC,White Clover Markets,USA,Seattle,10693,1997-10-06,69,36.0,30,0.15,917.9999935626984
WHITC,White Clover Markets,USA,Seattle,10693,1997-10-06,73,15.0,15,0.15,191.2499986588955
QUICK,QUICK-Stop,Germany,Cunewalde,10694,1997-10-06,7,30.0,90,0.0,2700.0
QUICK,QUICK-Stop,Germany,Cunewalde,10694,1997-10-06,59,55.0,25,0.0,1375.0
QUICK,QUICK-Stop,Germany,Cunewalde,10694,1997-10-06,70,15.0,50,0.0,750.0
WILMK,Wilman Kala,Finland,Helsinki,10695,1997-10-07,8,40.0,10,0.0,400.0
WILMK,Wilman Kala,Finland,Helsinki,10695,1997-10-07,12,38.0,4,0.0,152.0
WILMK,Wilman Kala,Finland,Helsinki,10695,1997-10-07,24,4.5,20,0.0,90.0
WHITC,White Clover Markets,USA,Seattle,10696,1997-10-08,17,39.0,20,0.0,780.0
WHITC,White Clover Markets,USA,Seattle,10696,1997-10-08,46,12.0,18,0.0,216.0
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10697,1997-10-08,19,9.2,7,0.25,48.29999899864197
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10697,1997-10-08,35,18.0,9,0.25,121.5
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10697,1997-10-08,58,13.25,30,0.25,298.125
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10697,1997-10-08,70,15.0,30,0.25,337.5
ERNSH,Ernst Handel,Austria,Graz,10698,1997-10-09,11,21.0,15,0.0,315.0
ERNSH,Ernst Handel,Austria,Graz,10698,1997-10-09,17,39.0,8,0.05,296.3999997675419
ERNSH,Ernst Handel,Austria,Graz,10698,1997-10-09,29,123.79,12,0.05,1411.206009330243
ERNSH,Ernst Handel,Austria,Graz,10698,1997-10-09,65,21.05,65,0.05,1299.8374518690632
ERNSH,Ernst Handel,Austria,Graz,10698,1997-10-09,70,15.0,8,0.05,113.99999991059303
MORGK,Morgenstern Gesundkost,Germany,Leipzig,10699,1997-10-09,47,9.5,12,0.0,114.0
SAVEA,Save-a-lot Markets,USA,Boise,10700,1997-10-10,1,18.0,5,0.2,71.9999997317791
SAVEA,Save-a-lot Markets,USA,Boise,10700,1997-10-10,34,14.0,12,0.2,134.39999949932098
SAVEA,Save-a-lot Markets,USA,Boise,10700,1997-10-10,68,12.5,40,0.2,399.9999985098839
SAVEA,Save-a-lot Markets,USA,Boise,10700,1997-10-10,71,21.5,60,0.2,1031.9999961555004
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10701,1997-10-13,59,55.0,42,0.15,1963.499986231327
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10701,1997-10-13,71,21.5,20,0.15,365.4999974370003
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10701,1997-10-13,76,18.0,35,0.15,535.4999962449074
ALFKI,Alfreds Futterkiste,Germany,Berlin,10702,1997-10-13,3,10.0,6,0.0,60.0
ALFKI,Alfreds Futterkiste,Germany,Berlin,10702,1997-10-13,76,18.0,15,0.0,270.0
FOLKO,Folk och fä HB,Sweden,Bräcke,10703,1997-10-14,2,19.0,5,0.0,95.0
FOLKO,Folk och fä HB,Sweden,Bräcke,10703,1997-10-14,59,55.0,35,0.0,1925.0
FOLKO,Folk och fä HB,Sweden,Bräcke,10703,1997-10-14,73,15.0,35,0.0,525.0
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10704,1997-10-14,4,22.0,6,0.0,132.0
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10704,1997-10-14,24,4.5,35,0.0,157.5
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10704,1997-10-14,48,12.75,24,0.0,306.0
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10705,1997-10-15,31,12.5,20,0.0,250.0
HILAA,HILARION-Abastos,Venezuela,San Cristóbal,10705,1997-10-15,32,32.0,4,0.0,128.0
OLDWO,Old World Delicatessen,USA,Anchorage,10706,1997-10-16,16,17.45,20,0.0,349.00001525878906
OLDWO,Old World Delicatessen,USA,Anchorage,10706,1997-10-16,43,46.0,24,0.0,1104.0
OLDWO,Old World Delicatessen,USA,Anchorage,10706,1997-10-16,59,55.0,8,0.0,440.0
AROUT,Around the Horn,UK,London,10707,1997-10-16,55,24.0,21,0.0,504.0
AROUT,Around the Horn,UK,London,10707,1997-10-16,57,19.5,40,0.0,780.0
AROUT,Around the Horn,UK,London,10707,1997-10-16,70,15.0,28,0.15,356.9999974966049
THEBI,The Big Cheese,USA,Portland,10708,1997-10-17,5,21.35,4,0.0,85.4000015258789
THEBI,The Big Cheese,USA,Portland,10708,1997-10-17,36,19.0,5,0.0,95.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10709,1997-10-17,8,40.0,40,0.0,1600.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10709,1997-10-17,51,53.0,28,0.0,1484.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10709,1997-10-17,60,34.0,10,0.0,340.0
FRANS,Franchi S.p.A.,Italy,Torino,10710,1997-10-20,19,9.2,5,0.0,45.999999046325684
FRANS,Franchi S.p.A.,Italy,Torino,10710,1997-10-20,47,9.5,5,0.0,47.5
SAVEA,Save-a-lot Markets,USA,Boise,10711,1997-10-21,19,9.2,12,0.0,110.39999771118164
SAVEA,Save-a-lot Markets,USA,Boise,10711,1997-10-21,41,9.65,42,0.0,405.2999839782715
SAVEA,Save-a-lot Markets,USA,Boise,10711,1997-10-21,53,32.8,120,0.0,3935.9999084472656
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10712,1997-10-21,53,32.8,3,0.05,93.47999775230885
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10712,1997-10-21,56,38.0,30,0.0,1140.0
SAVEA,Save-a-lot Markets,USA,Boise,10713,1997-10-22,10,31.0,18,0.0,558.0
SAVEA,Save-a-lot Markets,USA,Boise,10713,1997-10-22,26,31.23,30,0.0,936.8999862670898
SAVEA,Save-a-lot Markets,USA,Boise,10713,1997-10-22,45,9.5,110,0.0,1045.0
SAVEA,Save-a-lot Markets,USA,Boise,10713,1997-10-22,46,12.0,24,0.0,288.0
SAVEA,Save-a-lot Markets,USA,Boise,10714,1997-10-22,2,19.0,30,0.25,427.5
SAVEA,Save-a-lot Markets,USA,Boise,10714,1997-10-22,17,39.0,27,0.25,789.75
SAVEA,Save-a-lot Markets,USA,Boise,10714,1997-10-22,47,9.5,50,0.25,356.25
SAVEA,Save-a-lot Markets,USA,Boise,10714,1997-10-22,56,38.0,18,0.25,513.0
SAVEA,Save-a-lot Markets,USA,Boise,10714,1997-10-22,58,13.25,12,0.25,119.25
BONAP,Bon app',France,Marseille,10715,1997-10-23,10,31.0,21,0.0,651.0
BONAP,Bon app',France,Marseille,10715,1997-10-23,71,21.5,30,0.0,645.0
RANCH,Rancho grande,Argentina,Buenos Aires,10716,1997-10-24,21,10.0,5,0.0,50.0
RANCH,Rancho grande,Argentina,Buenos Aires,10716,1997-10-24,51,53.0,7,0.0,371.0
RANCH,Rancho grande,Argentina,Buenos Aires,10716,1997-10-24,61,28.5,10,0.0,285.0
FRANK,Frankenversand,Germany,München,10717,1997-10-24,21,10.0,32,0.05,303.9999997615814
FRANK,Frankenversand,Germany,München,10717,1997-10-24,54,7.45,15,0.0,111.74999713897705
FRANK,Frankenversand,Germany,München,10717,1997-10-24,69,36.0,25,0.05,854.9999993294477
KOENE,Königlich Essen,Germany,Brandenburg,10718,1997-10-27,12,38.0,36,0.0,1368.0
KOENE,Königlich Essen,Germany,Brandenburg,10718,1997-10-27,16,17.45,20,0.0,349.00001525878906
KOENE,Königlich Essen,Germany,Brandenburg,10718,1997-10-27,36,19.0,40,0.0,760.0
KOENE,Königlich Essen,Germany,Brandenburg,10718,1997-10-27,62,49.3,20,0.0,985.9999847412109
LETSS,Let's Stop N Shop,USA,San Francisco,10719,1997-10-27,18,62.5,12,0.25,562.5
LETSS,Let's Stop N Shop,USA,San Francisco,10719,1997-10-27,30,25.89,3,0.25,58.252498626708984
LETSS,Let's Stop N Shop,USA,San Francisco,10719,1997-10-27,54,7.45,40,0.25,223.4999942779541
QUEDE,Que Delícia,Brazil,Rio de Janeiro,10720,1997-10-28,35,18.0,21,0.0,378.0
QUEDE,Que Delícia,Brazil,Rio de Janeiro,10720,1997-10-28,71,21.5,8,0.0,172.0
QUICK,QUICK-Stop,Germany,Cunewalde,10721,1997-10-29,44,19.45,50,0.05,923.8750355150551
SAVEA,Save-a-lot Markets,USA,Boise,10722,1997-10-29,2,19.0,3,0.0,57.0
SAVEA,Save-a-lot Markets,USA,Boise,10722,1997-10-29,31,12.5,50,0.0,625.0
SAVEA,Save-a-lot Markets,USA,Boise,10722,1997-10-29,68,12.5,45,0.0,562.5
SAVEA,Save-a-lot Markets,USA,Boise,10722,1997-10-29,75,7.75,42,0.0,325.5
WHITC,White Clover Markets,USA,Seattle,10723,1997-10-30,26,31.23,15,0.0,468.4499931335449
MEREP,Mère Paillarde,Canada,Montréal,10724,1997-10-30,10,31.0,16,0.0,496.0
MEREP,Mère Paillarde,Canada,Montréal,10724,1997-10-30,61,28.5,5,0.0,142.5
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10725,1997-10-31,41,9.65,12,0.0,115.79999542236328
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10725,1997-10-31,52,7.0,4,0.0,28.0
FAMIA,Familia Arquibaldo,Brazil,Sao Paulo,10725,1997-10-31,55,24.0,6,0.0,144.0
EASTC,Eastern Connection,UK,London,10726,1997-11-03,4,22.0,25,0.0,550.0
EASTC,Eastern Connection,UK,London,10726,1997-11-03,11,21.0,5,0.0,105.0
REGGC,Reggiani Caseifici,Italy,Reggio Emilia,10727,1997-11-03,17,39.0,20,0.05,740.9999994188547
REGGC,Reggiani Caseifici,Italy,Reggio Emilia,10727,1997-11-03,56,38.0,10,0.05,360.99999971687794
REGGC,Reggiani Caseifici,Italy,Reggio Emilia,10727,1997-11-03,59,55.0,10,0.05,522.4999995902181
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10728,1997-11-04,30,25.89,15,0.0,388.34999084472656
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10728,1997-11-04,40,18.4,6,0.0,110.39999771118164
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10728,1997-11-04,55,24.0,12,0.0,288.0
QUEEN,Queen Cozinha,Brazil,Sao Paulo,10728,1997-11-04,60,34.0,15,0.0,510.0
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10729,1997-11-04,1,18.0,50,0.0,900.0
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10729,1997-11-04,21,10.0,30,0.0,300.0
LINOD,LINO-Delicateses,Venezuela,I. de Margarita,10729,1997-11-04,50,16.25,40,0.0,650.0
BONAP,Bon app',France,Marseille,10730,1997-11-05,16,17.45,15,0.05,248.66251067686824
BONAP,Bon app',France,Marseille,10730,1997-11-05,31,12.5,3,0.05,35.62499997206032
BONAP,Bon app',France,Marseille,10730,1997-11-05,65,21.05,10,0.05,199.97499259524048
CHOPS,Chop-suey Chinese,Switzerland,Bern,10731,1997-11-06,21,10.0,40,0.05,379.9999997019768
CHOPS,Chop-suey Chinese,Switzerland,Bern,10731,1997-11-06,51,53.0,30,0.05,1510.4999988153577
BONAP,Bon app',France,Marseille,10732,1997-11-06,76,18.0,20,0.0,360.0
BERGS,Berglunds snabbköp,Sweden,Luleå,10733,1997-11-07,14,23.25,16,0.0,372.0
BERGS,Berglunds snabbköp,Sweden,Luleå,10733,1997-11-07,28,45.6,20,0.0,911.9999694824219
BERGS,Berglunds snabbköp,Sweden,Luleå,10733,1997-11-07,52,7.0,25,0.0,175.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10734,1997-11-07,6,25.0,30,0.0,750.0
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10734,1997-11-07,30,25.89,15,0.0,388.34999084472656
GOURL,Gourmet Lanchonetes,Brazil,Campinas,10734,1997-11-07,76,18.0,20,0.0,360.0
LETSS,Let's Stop N Shop,USA,San Francisco,10735,1997-11-10,61,28.5,20,0.1,512.9999991506338
LETSS,Let's Stop N Shop,USA,San Francisco,10735,1997-11-10,77,13.0,2,0.1,23.39999996125698
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10736,1997-11-11,65,21.05,40,0.0,841.9999694824219
HUNGO,Hungry Owl All-Night Grocers,Ireland,Cork,10736,1997-11-11,75,7.75,20,0.0,155.0
VINET,Vins et alcools Chevalier,France,Reims,10737,1997-11-11,13,6.0,4,0.0,24.0
VINET,Vins et alcools Chevalier,France,Reims,10737,1997-11-11,41,9.65,12,0.0,115.79999542236328
SPECD,Spécialités du monde,France,Paris,10738,1997-11-12,16,17.45,3,0.0,52.35000228881836
VINET,Vins et alcools Chevalier,France,Reims,10739,1997-11-12,36,19.0,6,0.0,114.0
VINET,Vins et alcools Chevalier,France,Reims,10739,1997-11-12,52,7.0,18,0.0,126.0
WHITC,White Clover Markets,USA,Seattle,10740,1997-11-13,28,45.6,5,0.2,182.39999321699145
WHITC,White Clover Markets,USA,Seattle,10740,1997-11-13,35,18.0,35,0.2,503.9999981224537
WHITC,White Clover Markets,USA,Seattle,10740,1997-11-13,45,9.5,40,0.2,303.99999886751175
WHITC,White Clover Markets,USA,Seattle,10740,1997-11-13,56,38.0,14,0.2,425.59999841451645
AROUT,Around the Horn,UK,London,10741,1997-11-14,2,19.0,15,0.2,227.9999991506338
BOTTM,Bottom-Dollar Markets,Canada,Tsawassen,10742,1997-11-14,3,10.0,20,0.0,200.0
BOTTM,Bottom-Dollar Markets,Canada,Tsawassen,10742,1997-11-14,60,34.0,50,0.0,1700.0
BOTTM,Bottom-Dollar Markets,Canada,Tsawassen,10742,1997-11-14,72,34.8,35,0.0,1217.9999732971191
AROUT,Around the Horn,UK,London,10743,1997-11-17,46,12.0,28,0.05,319.1999997496605
VAFFE,Vaffeljernet,Denmark,Århus,10744,1997-11-17,40,18.4,50,0.2,735.9999819993973
QUICK,QUICK-Stop,Germany,Cunewalde,10745,1997-11-18,18,62.5,24,0.0,1500.0
QUICK,QUICK-Stop,Germany,Cunewalde,10745,1997-11-18,44,19.45,16,0.0,311.20001220703125
QUICK,QUICK-Stop,Germany,Cunewalde,10745,1997-11-18,59,55.0,45,0.0,2475.0
QUICK,QUICK-Stop,Germany,Cunewalde,10745,1997-11-18,72,34.8,7,0.0,243.59999465942383
CHOPS,Chop-suey Chinese,Switzerland,Bern,10746,1997-11-19,13,6.0,6,0.0,36.0
CHOPS,Chop-suey Chinese,Switzerland,Bern,10746,1997-11-19,42,14.0,28,0.0,392.0
